X,Y
0.17612162452522065,0.6465584057372991
0.29894319352480103,0.42026501800129795
0.5393683319012552,0.555160546938485
0.22794316267547116,0.8489375837768929
0.852582641347758,0.17400837109918996
0.1318759779097981,0.662452532059533
0.10619802332946031,0.07441992124127318
0.7664182472094314,0.43448514710941444
0.7632330837341259,0.6297566515828447
0.09871242923067723,0.6674479297652541
0.07723517577721913,0.8702453506721886
0.0196984711138249,0.5312314515327494
0.05161844970363796,0.28845060237678855
0.22126723771632134,0.44238971246693704
0.8321170321236562,0.7443584452238732
0.28520892976565954,0.6965365711921726
0.29260046965552616,0.16990019168138942
0.8228068949924727,0.3901724580623204
0.7704914125264576,0.29698716734966163
0.1937673585280826,0.801967226764456
0.6843486562807491,0.4979001657142292
0.1363902584614542,0.47795196136230855
0.21490752862448853,0.617111745560815
0.17560956025803862,0.43015117888471427
0.057398645070682326,0.5735315466530053
0.2671844516347374,0.028444142303924867
0.6671631158487379,0.04073974969822271
0.7368346925409172,0.7437589800059776
0.24728022739245648,0.4316775404302508
0.29350783455305746,0.004014664740739504
0.11860067576009277,0.8148881827552168
0.03592747792698028,0.6131170041946665
0.020846798839798387,0.8268075970063176
0.029619638311394067,0.45124504679135086
0.12770696786715852,0.7328538558522224
0.2508491790334019,0.29865938571846784
0.5983760971326344,0.00043059203625254175
0.22229812647870947,0.00229387929314363
0.4470731305237212,0.4792344864934694
0.45680086710302914,0.6041638226127692
0.23340927544121545,0.21711497896538837
0.0181961405199641,0.16352237458180038
0.022109440824785064,0.4916288609225492
0.21474556389250615,0.6481767849845785
0.10144061913570629,0.48362567859916766
0.8272509331193248,0.44720048258037604
0.1756349180456171,0.1560064631067087
0.12511640653572628,0.4824503320520764
0.14179118409059258,0.26814559234820534
0.022980204170800368,0.5277481141852816
0.671584749639093,0.025980009219058853
0.5020649596963128,0.3478200245332644
0.006499018050849392,0.7289142108964795
0.7643407814331489,0.8011063802893149
0.11797208029577623,0.46287513055529683
0.5014491965676677,0.6098582471027798
0.4619121968857528,0.02194764130375849
0.27945341817216496,0.11403315522806678
0.1184031208373338,0.669686065300062
0.07304315790498862,0.09131178753088817
0.8324574784674527,0.08541281601418013
0.4508630873798484,0.7073278692143545
0.22677800271707427,0.13952400286509095
0.04575198769035616,0.2827300335170655
0.8822789224543379,0.8134144170187918
0.041573538144696574,0.04013865039121831
0.0782545663822075,0.2714308021405844
0.6061010078773266,0.13487233548217992
0.7652105373368993,0.4787594103674256
0.27976962391058446,0.18908714887389108
0.03307274685672646,0.7711244752654524
0.6240984041342651,0.7040964529786932
0.8878296407919692,0.2653533842163957
0.19498918193916534,0.504022447393448
0.011750102917006355,0.7288711431306703
0.27397543178209094,0.24640067202243562
0.23382914299424393,0.8498394876430678
0.8259462201701696,0.0631789198857561
0.2989718186095209,0.16948422719920078
0.0075665243372051265,0.19491746520272
0.001836204544741049,0.24488637168067015
0.28563062856741867,0.20627832288147605
0.1977666959266526,0.24609988390680357
0.07709505501046351,0.866009701663033
0.4088065425152916,0.6938448985748222
0.4871450770308648,0.27527619799234504
0.5189844239304715,0.12549366054072192
0.15910192880621196,0.1651051223575967
0.09762311086899857,0.12844526725137353
0.11961429837842477,0.6738611333240474
0.14121283161544287,0.22263522865621882
0.2518959286259756,0.11064509119231973
0.763209100395128,0.4772303805726005
0.07091337837453571,0.4551133737770139
0.867218518405156,0.8597354135313336
0.8133977382705038,0.47338971773467997
0.5762586304707509,0.8008343265425383
0.6557514032616006,0.09734173019784241
0.18584541310609964,0.23060717510485657
0.5602952916995856,0.4833722258783759
0.15017419539440163,0.8425052872046301
0.023602962988257013,0.12964790542813764
0.1614717983111217,0.0047595630924933685
0.8714495370093891,0.4541273837471671
0.28540797893982556,0.06988240445973491
0.2141730103061934,0.6662169680726517
0.10638325748612018,0.7520198523893566
0.8575117941636428,0.3710798097949401
0.6117745305505352,0.36709201331284885
0.7330472749911314,0.045483941402987275
0.7724894412777799,0.21390688876264424
0.030289714742528482,0.7542159132193089
0.21763713270000604,0.5334765760168834
0.22726952345125628,0.8107209787918983
0.28082885197441837,0.1762568285068457
0.15052863661922083,0.44545421574873445
0.051618520567776646,0.013004789567973362
0.02434717342511883,0.05081053714143913
0.03704779444906133,0.6078391378261205
0.8042001601145077,0.007427886699135711
0.003892291922120894,0.4578304319706698
0.08293473218794026,0.7465303291978904
0.18882794271645154,0.8260983216709332
0.5218365438767762,0.2811735614439487
0.13518830062420203,0.24665634359586436
0.042891656317909164,0.18747651297419962
0.6387859406731211,0.08360542543809611
0.08138856211281707,0.2530332641282456
0.06639673962248388,0.23672149210274407
0.6023813933294898,0.064665620756224
0.10609323657069553,0.10173374919048891
0.4354117103666612,0.48332146774197043
0.2788535354307118,0.2941958238762287
0.295697612974342,0.4050047736328019
0.49893198114550835,0.8672084827467774
0.6706860801976451,0.5351599806331682
0.746600403698797,0.2963900016263838
0.634299806233442,0.02894555795781353
0.6473241913633492,0.045885709974601556
0.7235489538513367,0.845434343629317
0.22474735044382307,0.09225600351164608
0.6368821462621876,0.8637852102182079
0.09593662490982438,0.25066351997430847
0.1689108196561939,0.24484295685998786
0.5482144288230593,0.8980277683306941
0.28146588969511455,0.04420262663081764
0.16108212691012488,0.26823182796171197
0.13353491222171385,0.4692976914071273
0.04857200606224793,0.15790729296218967
0.8979986717917601,0.738036679664067
0.27894255887879005,0.6763559088997212
0.2779117876367109,0.785569564592144
0.11510436962804771,0.1395644121831016
0.19053512264757141,0.05562295995574751
0.28786726769445603,0.7020078172039377
0.1440108470387269,0.8848398444867112
0.2543172093601154,0.014615988174239758
0.22918356393291728,0.4123857517058544
0.13926676068931862,0.2264819312476798
0.7170368326852755,0.33338350875698924
0.1913437323928822,0.04591295739581684
0.05324046483953413,0.09573587145096617
0.7959475807180094,0.7029703566881788
0.08990016159088333,0.26414028579041526
0.2909422298328002,0.4929711448323617
0.7560863063785555,0.4548918040676957
0.042935334275285085,0.13456158802147994
0.8517722543735846,0.3429195802939793
0.45437519990308417,0.027411143121296232
0.6813267504000007,0.2382158126167965
0.1676416420162105,0.8778044897210042
0.47187942922991394,0.8826270715331176
0.06760918368740033,0.15310210089222187
0.150740471807398,0.18044086437942974
0.02007882557704097,0.1933594414846989
0.7223637407528549,0.07426316775288239
0.13429572169780057,0.6750020899625789
0.11979805857192119,0.482866075934255
0.5861340211594224,0.07037024923966438
0.5728117806101096,0.038130944607243124
0.20774469838292525,0.13402141937890383
0.2696866864557945,0.7029427936347872
0.16595307447099825,0.26251179047687023
0.5788638891371847,0.8590930373667816
0.6282709781251417,0.5428918054384622
0.09886554024424561,0.8122350780208525
0.6716708774695683,0.8403248560562242
0.04312554677236486,0.10759012865337753
0.8807242664538713,0.3147541597006056
0.8286446286538047,0.3489993992330124
0.05304699877295573,0.8152182472621634
0.12531304163883186,0.712110860459258
0.2996820839255649,0.08646225222227691
0.001497486896287703,0.849562227017675
0.018945066993251592,0.055907561318385555
0.07613906668805874,0.5923179143120709
0.8755607557239578,0.5795285563089708
0.11557137464758409,0.21880891985652734
0.6503516065982705,0.20587766168515978
0.7271801272822634,0.8839788342845908
