X,Y,Z
0.8086197891906507,0.7284023044666907,0.8943639967303092
0.8165250014652926,0.8287604347981282,0.8551601201557111
0.183660384866709,0.09573191857855277,0.007334448275711336
0.7250882055514877,0.8072611794725459,0.8845657492604728
0.7325067144872766,0.825919315726867,0.811616431609179
0.025781726572616535,0.16478837360205068,0.030405192441968074
0.7493965690525121,0.8922373479388488,0.7944893022793619
0.22540342517509862,0.26408481808900997,0.16432256606612924
0.8053407419061146,0.8721171659983904,0.7763478609758119
0.08850281456822276,0.2844472146938038,0.1604335821194052
0.014966568494110676,0.07459070130874905,0.17434802983663003
0.1675001006661704,0.2670061998628126,0.27409393582747793
0.24713950418755168,0.19072893042912886,0.07608335222610162
0.7625268027942624,0.8040060761376624,0.7947789905094907
0.20297409771379707,0.27546286014062654,0.04540670493163177
0.8100522866404297,0.84416571910311,0.8701641848974816
0.8133329305077488,0.7640253306138476,0.800735912858373
0.13488713920811848,0.12367517984269573,0.19060643036014227
0.014511579095677284,0.08289805641165227,0.24922173603349207
0.23578424679438345,0.044402637746015015,0.1875203204871291
0.2255434507761755,0.2530404515351735,0.19206760125716313
0.15925977880062775,0.07928008513873679,0.05532579557987408
0.7347908500150734,0.8004775625704628,0.7851237625225465
0.7561419867122203,0.8342249007592158,0.8283150581690758
0.8815624482757923,0.81367449376395,0.7755793293464881
0.708424627130313,0.8381687008661649,0.8577549566419012
0.8929913001778889,0.7585073785162658,0.8907221902512246
0.12337744964770614,0.21147414078958274,0.07322492841215528
0.7857126692617216,0.7178460883183502,0.7668281023477626
0.8982969200552036,0.8122871301876379,0.8182978110183909
0.7779692740850769,0.7219000017477653,0.8856643145526855
0.14996527178517313,0.20976029746056093,0.03413735912909268
0.7244774287663425,0.7621535949979881,0.7001088598899107
0.0028403769958189828,0.10755755155960924,0.10819783676539953
0.21132645593921748,0.040195926792528355,0.005293426010686231
0.14025980825328996,0.17492285373963598,0.18099563205995464
0.8790561306353084,0.7199394441244695,0.7825735852204151
0.20510761714264925,0.06906817278044405,0.15846107712029628
0.24736070645366875,0.10034667200901488,0.0743063388071697
0.8271604294728918,0.8937983415280714,0.8453926592284585
0.22174056029811393,0.047395883552193714,0.2990026998230816
0.7403702525029963,0.7699985825543008,0.8424696806478698
0.21877824546525085,0.2556626792728306,0.14023556075208662
0.2998329349959507,0.2951863212887068,0.0880687432394462
0.8083747150223133,0.7477463063881191,0.8170698121858115
0.8840778823778357,0.7400448146324203,0.7004586603276676
0.8196158553154647,0.7561126152588753,0.8734866526063131
0.7414523738783887,0.788309838447528,0.7900857774904273
0.14361211250462935,0.1929460120046168,0.10018415300039583
0.8292173580361861,0.8110966293718309,0.7692195971977156
0.7299491428786016,0.8100151622627806,0.8758632510236435
0.8497320117473236,0.7076630168317549,0.7896497881828776
0.7134855128006392,0.7357633057148344,0.8492985869636622
0.8394194570921409,0.8363725298161947,0.8239179884633779
0.169707611060984,0.13232880086836388,0.09526055574963505
0.07023804913812261,0.0070435284049987995,0.26110676287738727
0.2772429585814365,0.1566137913841877,0.22093836155956284
0.10362668314670476,0.21349662536241756,0.02524367489943491
0.7962168278135826,0.7399204409407928,0.8413727209711579
0.15906297772961575,0.09225479891320534,0.02409244892787943
0.8582587462375623,0.8984603926790151,0.895559065511369
0.04739531935032609,0.23189315149015424,0.24344131631817642
0.7634175813341637,0.7448927318152738,0.7219032553851898
0.8388297027215587,0.7080561380551372,0.8037511246937937
0.09980158013868157,0.017334301411980824,0.04167793891155842
0.7177790060773239,0.770045359691333,0.7714759343850462
0.15585787392236194,0.1467866527835186,0.06950701184415074
0.17697839704653706,0.03010710718738666,0.08233038576411345
0.8347704611514137,0.7816968986819879,0.778297031823078
0.02132439038225803,0.22002583462918665,0.2577597013402465
0.07045353437661124,0.012953085632502382,0.03897838759593327
0.20935212112252852,0.012547384483541835,0.1383756633591371
0.2714718101492443,0.22571147963086322,0.1164042163493855
0.1632093550031482,0.2850356231729918,0.12291014105871918
0.24794263283662304,0.2868294554299044,0.2568877052894598
0.8548222018753115,0.7086788900780381,0.8611152385930574
0.0408627669746913,0.015646957210876545,0.26861070624859246
0.7419487134923829,0.7807766835725298,0.7117372003529525
0.8802397476755169,0.8906396683111013,0.8094796795640642
0.7974073883545829,0.7988913078905473,0.760584452513437
0.7603416048405647,0.7904942600677681,0.7739852914961484
0.1299599198757948,0.21463030133271646,0.1417135986858823
0.23462865405070357,0.15653567857043238,0.11521373630997964
0.01498003162525463,0.016553924384977558,0.2824015237680409
0.7599978721613527,0.7071392013892078,0.8434601342461037
0.1723658912173211,0.02896521794362462,0.27042517947598044
0.800105550502562,0.7378693789136944,0.8064408328132873
0.8007913374496733,0.8249022149690163,0.7977210232358601
0.7036572364515962,0.7761349589626646,0.8911722716670556
0.8151390392774571,0.8477646167886161,0.8485644055424952
0.05140464533432807,0.03165723530349744,0.15221012779699028
0.26817832620635784,0.2294587045874568,0.17912353990852628
0.709615070791792,0.7114101642332312,0.8591480177591936
0.14055475479631532,0.2329589979870876,0.132059963075165
0.8772992528794551,0.7672585160903049,0.7926144225810341
0.7918697177482019,0.7501789958380319,0.8783120330160206
0.15312873467680274,0.18708791087190163,0.10682057573805645
0.7029854797666752,0.7835340441963745,0.7303263821548739
0.7137686372740123,0.8227715463833816,0.8386089416760527
0.8971106810818679,0.8521080872468899,0.7577677362487987
0.22401721836984806,0.13450043929415914,0.09338768487544544
0.8338122838707831,0.7123767596971096,0.8360462328804841
0.7593914592309885,0.7719159425476572,0.730597832675175
0.8136359939057624,0.8980518619488406,0.8318834783419337
0.7296351448932423,0.8199170125780995,0.7346550903866886
0.7459262176636278,0.7960124548243993,0.755612389934608
0.7927542060961141,0.8764991858287806,0.8233578627826218
0.18235092328097594,0.10696353955832964,0.22832912298040017
0.8721241657347696,0.862141448413924,0.8400485459601134
0.12019829190110969,0.1946623593979303,0.15582954699872462
0.233142647670384,0.11074526972950462,0.05196604298639938
0.7703249816098149,0.715895160627383,0.8472890857506957
0.7293656925752902,0.7695618478146328,0.7696622069274827
0.8337861749489011,0.8095203342397563,0.803909303316184
0.7436757544402838,0.744874479917731,0.7593441224620401
0.753725085117196,0.8706678216299968,0.7986785758931605
0.8329620852877425,0.7283128847102952,0.8964835892101563
0.057423338828998416,0.29130883972536176,0.18814599426698272
0.8375855786146583,0.8811895321924423,0.8513346487283194
0.18629040129924365,0.04117537669925009,0.28531881328714837
0.8374110419622203,0.7219621869091599,0.7731206674993524
0.7160005064967339,0.8716234275155098,0.7587804953089182
0.7935864351584071,0.8067347667462607,0.7291511496720798
0.7441150148509871,0.7258114100674639,0.7161610673994319
0.012781020597159276,0.07086183722725602,0.1302387330063038
0.7554974247696628,0.8660375405373946,0.8876591531247363
0.09071143441423532,0.05086572346138689,0.19343401819992223
0.8273802315433783,0.7238030510585692,0.716286142640976
0.8736801703190565,0.7324768141681175,0.7195910679562189
0.023638021943900044,0.11729801748077238,0.16307477736886297
0.07042271371372406,0.27187636238835294,0.0300628574938388
0.04390974966041167,0.1804812978594274,0.2841433305290015
0.0348289450414153,0.055405514667762765,0.2881804723257075
0.7150798410074053,0.7975807044323111,0.8551992039866885
0.17330604808931763,0.1823264450694981,0.1974783069194396
0.07926520323102054,0.14352091076561732,0.29817708009043353
0.7831302574352845,0.7447146949101573,0.7360161637282359
0.7643537554400942,0.7850904028422271,0.7819854725553779
0.054458852401465994,0.25207835594962646,0.0964958404801102
0.2742388989343117,0.14851177743472657,0.18212388348005934
0.7983981889649095,0.7241249195011431,0.8984916998809148
0.22923936307128728,0.28703653309117905,0.11757053099654644
0.0704809056240656,0.161374196459468,0.08257365872884811
0.15239848885791288,0.07116141686191471,0.26586432793277903
0.1285011956579342,0.2134619293304433,0.15955831247160526
0.10271045360526743,0.1512780947802199,0.037189822707007145
0.8777472934685422,0.8546367770249383,0.869106535978053
0.26534700209380496,0.1346242595459113,0.0757107591290939
0.16368095042945385,0.2617909114391602,0.23736133495455042
0.7340720132592408,0.8659665219630264,0.8297705068305573
0.8622438067881716,0.8498057905738757,0.8116451371308708
0.21268085902619868,0.17119192125997704,0.0604899500092001
0.7465529415452146,0.742119380355547,0.738397147569651
0.07502984928153539,0.019638686723914788,0.2896769196982551
0.0019300278766604005,0.1569758131517248,0.19628874060131687
0.25237349162310163,0.09108142420983825,0.13856621592371385
0.8294936652705176,0.76551878139365,0.8086735609726164
0.2557563797144598,0.06507374172814141,0.04096667127160323
0.7955122874338334,0.7002507744780376,0.8585706254242498
0.7175485773370791,0.8365695052878135,0.8753705396580601
0.2001033446287485,0.208300827452402,0.10335332318066272
0.7501472487369926,0.7436344229704109,0.704927496722987
0.8480535551055759,0.8982890743868879,0.8476328144264963
0.06896821370306752,0.29768789057318845,0.29865206890648255
0.8962573260263891,0.8256112692190533,0.7528883818087302
0.8727500069709391,0.7661605800280197,0.8936994148380238
0.8334625142942522,0.7869185325510655,0.7461484564982127
0.7075161787451306,0.8591185448101402,0.7626617437281865
0.2002413759692497,0.15105321032728217,0.2518915785623697
0.017722313904364694,0.25256211101060955,0.16200313774400246
0.14516668846799355,0.2605290125664248,0.11863318220829616
0.18697514380089922,0.09259919955952799,0.08507005101813443
