X,Y
0.8782912301301263,0.033218419496648145
0.038167358013798613,0.8632679512637262
0.8371047517606478,0.7770693528309051
0.7427970077457449,0.8294559004367339
0.7043705757930181,0.169651497584181
0.1632227239225548,0.8678807411782427
0.09201888972244959,0.8147574609649509
0.7566239357607518,0.18849709916870022
0.1996125660895259,0.17854432103165874
0.014380418540062521,0.8320763001031073
0.7853403497378979,0.8740207442046528
0.7259873269783138,0.0791957882238924
0.7279115486218478,0.014621614184109198
0.11740395305438875,0.7398644518973818
0.2529308240764913,0.26015129849503776
0.7505534385615291,0.7589175679516548
0.7032203854622255,0.09063604459319165
0.750735397531588,0.8862372763737306
0.05856425609311988,0.8624654827254254
0.7457544827302308,0.14902223007649132
0.2249626156147055,0.2872503101204162
0.08464149256043255,0.19219388727854037
0.29765848301278425,0.7165454343392947
0.11314504592137675,0.06475894720659987
0.034638235755109666,0.7261477886113766
0.032303427996290636,0.10733166590041265
0.8105487146137939,0.2156170834406958
0.7419357951622008,0.8826085531097831
0.7881523518587519,0.06917505833923634
0.09430255439116372,0.2531603806584727
4.067638000410101e-05,0.8079105777726898
0.7444142377816246,0.8092256555394866
0.14786380577400038,0.7525507023818968
0.7643313713888872,0.7824115760835383
0.8380791241157702,0.24402789363204166
0.851569656708314,0.8213959249491796
0.7169416520715161,0.8232402757088474
0.7240689990991176,0.12459937255514669
0.26385384305215565,0.741198083139059
0.7733000355341858,0.1033250908266078
0.18015371830383883,0.25318104763567145
0.8537562660743931,0.027430156867495902
0.17285404014869177,0.2654374961223004
0.8696373735749303,0.7205264328985501
0.7571231165935354,0.8896048286826683
0.8643268573591749,0.09920486917298134
0.2625486206711288,0.8545336069888718
0.7234415179808088,0.16517935841759518
0.12394257236722013,0.24761301974945651
0.08592979181702406,0.8565006024754964
0.8643733612981528,0.7546067054669325
0.7310376619858097,0.24026954400293055
0.2673812543504701,0.023984037264513623
0.22684012400092515,0.1204101152466716
0.7408787730072868,0.8222238207667227
0.8885071711172283,0.0268907142096346
0.05833038937884134,0.0027609857619253497
0.7302314195854631,0.25654203787469465
0.005676033219543663,0.12701363408995855
0.24999091567132675,0.861370024064522
0.08745392241018911,0.12514632833278633
0.8563163326381984,0.28939185705482345
0.8444017247596254,0.8290889419186263
0.7326865905022102,0.7004037699178922
0.09262409189135434,0.2636093081634892
0.8467427571509907,0.05637877619900258
0.23042912399364643,0.028817439196263794
0.24004344902173574,0.7180680569093717
0.2023046837139754,0.796169519970249
0.1339314984922446,0.7569499689151676
0.09351792042266416,0.8056249607675283
0.8364846337886344,0.7658815219853137
0.00220882521604967,0.23326840458011866
0.0015069763248602985,0.8690713644769099
0.1017773140502409,0.7123819334671512
0.897438265091397,0.09437495872430393
0.80110910529263,0.7078233610668236
0.7532101419755809,0.8413865102729531
0.24317571592078285,0.8127957641410815
0.8635063435096093,0.7421864666869716
0.03359344058910491,0.8674269898462394
0.27932191811290213,0.8580237737566137
0.895880684758894,0.18214347855023427
0.024540372437854417,0.22990372581448734
0.2629556726902594,0.02938121110282229
0.7301534317943857,0.2532808573977098
0.8320127794916192,0.7457051279632889
0.05848416117614508,0.053958408155125336
0.1375361327082931,0.20411728160946918
0.7044276958237292,0.8578030053506809
0.8999254647227408,0.14986025571883904
0.8936726935555704,0.7310297627486775
0.7818490689888246,0.7455152741676803
0.06304148876992235,0.1698893762753162
0.11252037883746306,0.7501582638558588
0.703499851925163,0.1486989002481739
0.8097764465147944,0.23316753577703028
0.12030660275481053,0.15719338824503928
0.20596948721536035,0.8778787623247484
0.13938070212663906,0.24760950743235965
0.8604455675390684,0.8949351772547892
0.8737822445726189,0.21907721951553752
0.7138240025581151,0.8928412270294328
0.24057098562935517,0.8400934142428432
0.20400876388819306,0.05621973169913514
0.008202796889481912,0.8518607821154536
0.8754406220592059,0.7905309609887425
0.8157118863913569,0.885005155367975
0.15811363872590056,0.7654902181730172
0.8284625342005237,0.873198406254089
0.7515683409162958,0.7806396843909926
0.06357837988604156,0.007748218224491143
0.22392615779350075,0.0007968716848587131
0.23654854673520861,0.8192500989129871
0.834407865473142,0.8149286222767878
0.7041115029592802,0.8459786560686196
0.7794441566842008,0.8510580873139106
0.8910284476534187,0.8551159646467641
0.778907355716981,0.8023926583203437
0.851299986190637,0.8118222113116009
0.844719383651963,0.20868074945473328
0.8926521345237007,0.704707944514254
0.7299930411346537,0.7209064281004215
0.09082404483265993,0.14817482776936725
0.8362583910961842,0.23378714692313676
0.13774080155289237,0.7264636384304615
0.27713152858945783,0.19477992773205266
0.7164800642847527,0.2679055889607872
0.010886893161242238,0.7419822885799543
0.18074654380649136,0.7766514108899625
0.03427729798322836,0.8861081350206764
0.7418175329634504,0.2680684849286361
0.08080549279124434,0.08550883938210042
0.716784042906754,0.26878613872258594
0.8106659418766681,0.14320345806497264
0.7753411537205825,0.23615959525626784
0.1403575876100749,0.03722009745260961
0.8789055262695723,0.2026643034665517
0.8528317465787397,0.023281429682306443
0.817635536159377,0.7365642395962542
0.16159038613096913,0.7132484036395262
0.2304094764575531,0.0527324417412303
0.11378700116956987,0.7309355545869616
0.7230874464634393,0.72096982175488
0.23585708951192785,0.8568885266498952
0.7539755111097048,0.14280282603958125
0.09172155824087702,0.7641018888556328
0.20164359508547233,0.7896731106020385
0.27133972626230585,0.006888869932964725
0.15621017291340614,0.8042946861022412
0.044352223461893214,0.727830118193774
0.173108048334943,0.7664509213078317
0.7434017472148431,0.28261123997016435
0.003855717683757365,0.8696942481561146
0.013875663146096439,0.09155814421224227
0.7622688714038723,0.8001165324909891
0.20816573931829396,0.017193790391298334
0.0010953972557213641,0.17714971620242886
0.14807751407947625,0.2227637353544554
0.7887740346024353,0.7092489731107577
0.7960126614553988,0.7396678528630819
0.8210018560435564,0.08104023198787627
0.7090880404156247,0.1729563217742244
0.04259035152940472,0.887197489404383
0.7035587231640896,0.25150111277143805
0.09731023362658908,0.8950323373104726
0.06710472295892662,0.028372866117816486
0.7354927075310331,0.06608422595450794
0.1936391337644545,0.2574726994933985
0.08724814224928153,0.8839750944106497
0.20711256477641737,0.801232757161366
0.7430233773460706,0.22691275024520652
0.7543208405127703,0.1918912130677083
0.8295226147559914,0.8151422671906315
