X,Y
0.8941447991136078,0.7526761634330593
0.8749585026789586,0.20626624136162286
0.7399682193257483,0.13519441498925336
0.02363183326759193,0.12900455316066362
0.07424978134569139,0.8168481509651073
0.7825681294783454,0.7737981049199898
0.7485396438655627,0.04208133881847818
0.8617211454085355,0.2343880022918698
0.14428392306346105,0.8244398873762129
0.7564044801901785,0.03622567517208345
0.27284983259548695,0.27237035990312275
0.8254967652752554,0.8661708980087175
0.26259301605653146,0.8071204798280518
0.2049049681757784,0.7348296413303292
0.09181347986397871,0.010307375899899085
0.23074456633112267,0.29909546950863264
0.29467996911000677,0.04764874470085768
0.822277609214882,0.18210587347871363
0.1955133037841288,0.17380862498586108
0.2428988479332247,0.2787461519404404
0.711243707601864,0.703315849147545
0.08888233891991372,0.7675982320716895
0.057885839690542784,0.1155795292270469
0.2756870356066351,0.25028538455606153
0.8344352188042216,0.1257489843962015
0.834011238812768,0.11036647330266093
0.8923457808444021,0.7645035128594139
0.27303428841693866,0.7412616415752717
0.8565984986771753,0.06069543072105943
0.764236030906106,0.8104386783186018
0.1041969903794868,0.11022071838017676
0.18743246231534358,0.7040547726775702
0.8844726965086501,0.24771468107985303
0.8972111280341012,0.1497232809345411
0.8757637420911594,0.7328552120876203
0.04329297542745448,0.7047659200837416
0.7299825931745605,0.2670157396247216
0.16035245575680146,0.8835267946525638
0.1266764646992791,0.1311032544855434
0.7319360358661247,0.7137408860066452
0.2034849330918065,0.12791402582494005
0.014878908340272844,0.8488737002217752
0.7270761645650113,0.2258582700575203
0.11554299262728228,0.784853019440485
0.20623653238115536,0.7001770088362526
0.024446102425636617,0.7117050522795861
0.7801061022321548,0.8562186163507934
0.2526257079328781,0.7315029507134865
0.0967583478385755,0.19450566566107355
0.03411758060398624,0.056403351219198226
0.7737339683010896,0.2838185750533543
0.22365947602656852,0.8172928947694507
0.8974563885060067,0.7500146523777438
0.7131981108498985,0.7442749433520118
0.7893304629336662,0.7184015505597836
0.15945141368052643,0.8563047716393966
0.8776382204155774,0.1450111769186343
0.09015361994467182,0.13668457471589815
0.1736536356970055,0.21626313230393038
