X,Y,Z
0.8350267109044973,0.8840782083021212,0.7169403855284944
0.8533175057156326,0.7501566222162899,0.8944030791309707
0.8211203271431434,0.896687449257191,0.7242389217448073
0.2568272193204434,0.03908952133402747,0.2240798010099461
0.1465582797382841,0.11813767965397362,0.03021601867865646
0.07966471658047043,0.08724448542397063,0.04767169998898869
0.09041099690016725,0.07200948741181164,0.13489483406109967
0.7702493267622605,0.7826940845823666,0.8738916049526596
0.15639573674163143,0.030344541449701588,0.06893978284336962
0.10452436227338,0.09824537634444831,0.16301104661097118
0.8333653689374303,0.7713116433769657,0.8503639274185778
0.020287117370319373,0.2576341378154504,0.07355985482442842
0.7080461110554597,0.8491759561110716,0.7992709221908562
0.011334647403106602,0.2627224572940919,0.2775950164110581
0.8413167903533008,0.7322466597734599,0.7268303752718192
0.12277854661264573,0.21392310209238743,0.022207660853890174
0.10441727591905108,0.2050095004886412,0.16448224291028057
0.1524301144301972,0.019623537993378435,0.04516324867595107
0.1714206727293776,0.17029191555200454,0.13305241761156159
0.22872119719189943,0.22027614239438453,0.29874491736742154
0.04700727702150443,0.20514076714794532,0.05826602830318168
0.8020124053435761,0.7278514941173516,0.7505810541354522
0.8888199995326105,0.8399885161546519,0.7037615527097477
0.056111238898114944,0.014268340923612054,0.18292781076665762
0.8173730146629669,0.7448386428862059,0.778605456468326
0.2721504204381948,0.02949764250855895,0.07528737267250017
0.8408803521577535,0.7049384692563507,0.830139561922103
0.8531246024237151,0.8524246462931825,0.7879908627246633
0.21812817297882148,0.06177436395826201,0.2431272931943395
0.7034904911624271,0.8405310862213322,0.8426014144412115
0.2362503762079336,0.14849669421397504,0.25731221413597255
0.05341712224113491,0.009979145137159683,0.27416163185003933
0.22355406704442343,0.008355322545914057,0.19968972674643282
0.2775290208538126,0.08871747800347014,0.28890760642224433
0.7916032486393986,0.7322347003762085,0.7574319147573941
0.773276415904522,0.8438926503691808,0.7998336437974981
0.7417460324183224,0.867917861545161,0.8406687672890565
0.044034722095780875,0.09532975975943754,0.0972569769755189
0.7723347561821661,0.8721976811556659,0.8635877479490855
0.03881410968868558,0.06119731167529704,0.2528779934296144
0.10002639130505205,0.010831582396609451,0.25877327504723663
0.05525417331449512,0.20554836341545984,0.1373330492768876
0.8632488731182943,0.8619886055750628,0.7472399194025675
0.15337699713753758,0.2672181053678928,0.25900389782057026
0.20561509825145746,0.17969679018557244,0.22953004967137844
0.8370852308556203,0.7393578953406665,0.8485124840867229
0.2727702407930986,0.06796356357774587,0.1295883463345931
0.1213240533070763,0.12432663545782502,0.15860292243467775
0.8083138652884077,0.748092328559569,0.8920707126741605
0.8877154418152973,0.8492838692582096,0.855948716435152
0.29695011011480205,0.22672936981467717,0.11265904968288308
0.2961616383529863,0.2505939421642691,0.23456988076776022
0.000373123102306494,0.10913231463178934,0.18569509772627946
0.827664818585766,0.8368363732249925,0.7349198545426558
0.13316126884112095,0.03831884042111313,0.05954745649089903
0.2978677049062331,0.28333751542492047,0.168178574593052
0.890772662119947,0.8365730915489021,0.8272933870340844
0.06879675671838455,0.14331017841743152,0.20112241291009894
0.11436577467997322,0.2815685311118476,0.08660737770695993
0.8721129266867631,0.850282014934959,0.8309302412204385
0.8167067662351971,0.7583397746211139,0.7267373558210194
0.861073713211624,0.8117123403788452,0.7798020424791753
0.813961453442217,0.8789428342373334,0.885084551175275
0.2499926122028786,0.02152279108755274,0.2878376520225473
0.23800302798691553,0.10502209952833604,0.06390673669572362
0.20216956215997228,0.259477292285653,0.2523629362741114
0.7330316924054924,0.827775263071379,0.7001615749881438
0.7735035462451766,0.8424447026594168,0.856269097072001
0.007819697402824288,0.05336116939999069,0.11955851981406496
0.06362862927509204,0.14933299003889935,0.11136203653388245
0.23006302880003465,0.1430859938532455,0.2982672021820616
0.8982553439057221,0.8441061486256024,0.752046910980231
0.13138413088086148,0.24846692780068735,0.21231266737387852
0.21030167180019943,0.07210015721253933,0.12241158586339534
0.20072149936762482,0.19626224937539063,0.04890599744805992
0.820854379534514,0.8088149548250925,0.7452605063542022
0.010666620077739187,0.2280785120888363,0.11693985451900855
0.7078184135931623,0.8647862246247671,0.8962704743204705
0.1705099174687207,0.22133022376382613,0.1507431966574861
0.7000470958393482,0.8597941294631934,0.7345636825205945
0.2498750702970978,0.2691394507903665,0.199476677416303
0.8325078331706095,0.8996523820044449,0.8474668677653122
0.0761730374335685,0.1477304640281928,0.06372950929207398
0.01726872905953639,0.21137695915754362,0.2346655957739221
0.7897602885012434,0.8873073919650291,0.7585740060518102
0.7398913113696397,0.8897778199796084,0.8227449919119912
0.8132608900250592,0.7213102368262174,0.7718643606393745
0.19744976696389996,0.06445495689249563,0.281918654109291
0.21506603007640615,0.19481785928320167,0.26208857035339783
0.7527978639142157,0.7244810595376003,0.8183025312989659
0.7176957189971849,0.787984268077749,0.8572046485558326
0.8475065516579944,0.7716219573365575,0.7450886472251513
0.26162595847479786,0.27869722134649033,0.0038664071583788926
0.18882528521434497,0.1901941437875851,0.18052820063914254
0.08675407056864512,0.24425191736427854,0.2824254277603156
0.780478950300436,0.7359254367567971,0.7245888259097368
0.8716018002189436,0.7371647637710662,0.8804194889333581
0.8018709723964589,0.8402249269583824,0.8409437031169202
0.05544138314171362,0.21069466657017397,0.24201618624281995
0.234565260674572,0.02733363246582249,0.06070555496362553
0.8450845461246218,0.7858511551270566,0.7933589090938664
0.06484702953264516,0.038347760367276225,0.24328000107313102
0.8166128729823297,0.850068028205456,0.8186903957097091
0.2961387787250734,0.0022658331353373694,0.2975379827074568
0.868144953485797,0.7908696061479951,0.8225500450423886
0.014685459042422222,0.0063375107234657,0.0025793258444755107
0.8639276767717828,0.8716044144349852,0.8643116613791957
0.10119716627664412,0.2399351141631187,0.0035709371110797415
0.10118731242337539,0.12863305251831605,0.053245396218050196
0.26989868343967444,0.2025140869107691,0.10138455891316783
0.2191734379688464,0.02457982021730083,0.18204089251041808
0.07799876754997766,0.1421634203682091,0.04236305796848903
0.801402576467926,0.7478972704050346,0.7548816455162035
0.2344042962820693,0.2773060433640663,0.13588667813600455
0.21936921057160932,0.07477824954213363,0.22341928125414384
0.029375879386257474,0.10409507349296028,0.19031052254454994
0.7992304388889047,0.780839901371779,0.8203845426192754
0.8361112725561292,0.7336897021001154,0.8878499422142145
0.8391500505138153,0.756337997257874,0.7918733362858673
0.8817479440709844,0.7166300850632726,0.8638422695070717
0.2135704458134751,0.07574587634520286,0.07048475519372754
0.16633442072920657,0.25031156222843715,0.1646612867639107
0.28612400313336156,0.28466623624874665,0.03908425367182406
0.7355824428781512,0.8703265122362143,0.8833815997996994
0.14322463863805257,0.19738711709370566,0.14433931228039723
0.05731776626193786,0.25917198329787366,0.2296008926241535
0.2377932826415958,0.08909738571079397,0.1316411851618763
0.8895883701214218,0.8106268429945389,0.7198099648480666
0.2131653421720077,0.27648755186129453,0.025875177970628747
0.7649789242372403,0.8271747356352415,0.7073478143640017
0.25866060313753797,0.026035247323730824,0.18293875621482114
0.7972763534446338,0.8871918781418544,0.8571756588088251
0.298317347680172,0.17013642556569136,0.0005342969368344885
0.7514468595190847,0.8675067758043863,0.745435173911047
0.056953702329896945,0.27840330019644577,0.2489261380388756
0.7071813858102077,0.7758413765852844,0.7805720503882871
0.8351031823059069,0.7147058407758013,0.7298631672662256
0.8032456858763717,0.7858414993771918,0.8487422925754269
0.12883417470015354,0.13895744037423732,0.000445697569873682
0.2569806784419935,0.15970692836412087,0.2613536167648987
0.1901016141916333,0.016559325476036724,0.2767333752315522
